NMec = 98629
T = 27
P = 1
Profits not ignored
Solution time = 1.912e-03
Best Profit = 61803
Terminal Cases = 127015
Task date  Profit    P
  0   269   27669    0   
  14  248   58685    -1  
  15  24    2082     -1  
  23  47    5862     -1  
  48  72    3930     -1  
  72  95    4544     -1  
  74  87    1726     -1  
  76  91    4278     -1  
  78  85    1334     -1  
  95  114   3190     -1  
  96  161   10824    -1  
  104 115   948      -1  
  106 111   1330     -1  
  109 126   2271     -1  
  124 132   963      -1  
  130 135   600      -1  
  149 152   518      -1  
  161 176   2116     -1  
  170 194   2737     -1  
  207 228   3895     -1  
  234 261   1906     -1  
  239 242   349      -1  
  242 261   2920     -1  
  243 248   868      -1  
  252 259   1847     -1  
  261 269   1271     -1  
  262 265   1072     -1  
End
