NMec = 98495
T = 33
P = 3
Profits not ignored
Solution time = 2.707e+00
Best Profit = 38443
Terminal Cases = 268818992
Task date  Profit    P
  1   97    10233    0   
  5   17    1116     1   
  5   65    5407     -1  
  8   20    1976     2   
  10  14    376      -1  
  12  21    2100     -1  
  14  23    2329     -1  
  14  36    2120     -1  
  17  20    631      -1  
  20  41    4052     1   
  21  24    1034     -1  
  21  85    11796    2   
  25  28    591      -1  
  28  47    2317     -1  
  33  50    1738     -1  
  36  51    1578     -1  
  37  41    646      -1  
  37  42    1060     -1  
  43  47    673      1   
  47  51    605      -1  
  54  60    569      -1  
  55  63    2265     1   
  57  69    1199     -1  
  57  77    2636     -1  
  62  72    1524     -1  
  66  83    2727     -1  
  68  79    2101     1   
  72  81    1177     -1  
  74  76    214      -1  
  80  84    598      -1  
  81  95    1796     1   
  93  101   1880     2   
  100 102   555      0   
End
