NMec = 98495
T = 24
P = 2
Profits not ignored
Solution time = 1.198e-03
Best Profit = 52665
Terminal Cases = 152605
Task date  Profit    P
  0   110   9547     -1  
  2   23    5019     0   
  6   114   25985    1   
  18  34    2519     -1  
  24  34    2540     -1  
  27  45    3834     0   
  39  44    600      -1  
  42  44    632      -1  
  42  48    1197     -1  
  45  111   5431     -1  
  48  114   17827    0   
  53  59    1095     -1  
  53  69    3738     -1  
  60  68    1404     -1  
  60  74    2121     -1  
  68  91    3223     -1  
  69  77    1164     -1  
  69  81    3171     -1  
  71  83    2164     -1  
  75  85    2563     -1  
  75  91    1870     -1  
  87  111   5752     -1  
  99  114   3424     -1  
  109 116   924      -1  
End
