NMec = 98495
T = 17
P = 6
Profits not ignored
Solution time = 9.654e-04
Best Profit = 29290
Terminal Cases = 79196
Task date  Profit    P
  0   5     823      0   
  0   11    3270     1   
  0   27    6208     2   
  3   16    1612     -1  
  3   25    5639     3   
  4   13    2302     4   
  5   10    804      5   
  5   13    1473     -1  
  5   22    2577     -1  
  7   13    753      -1  
  7   19    2621     0   
  8   28    2472     -1  
  12  17    1636     1   
  13  26    3001     5   
  14  23    1599     4   
  15  21    1299     -1  
  19  25    1387     1   
End
