NMec = 98495
T = 36
P = 2
Profits not ignored
Solution time = 3.150e-01
Best Profit = 49089
Terminal Cases = 32779278
Task date  Profit    P
  0   4     769      0   
  4   178   10769    -1  
  14  28    1368     -1  
  18  124   20476    0   
  18  167   11696    -1  
  20  38    4576     1   
  24  43    2518     -1  
  27  49    4886     -1  
  28  47    4823     -1  
  32  161   18227    -1  
  40  65    4609     1   
  44  49    841      -1  
  45  147   13415    -1  
  47  139   7735     -1  
  56  74    2822     -1  
  58  74    2742     -1  
  67  76    1846     1   
  67  76    779      -1  
  69  70    293      -1  
  70  74    929      -1  
  75  86    2285     -1  
  82  93    1343     -1  
  83  90    1854     1   
  98  109   3399     1   
  104 125   2299     -1  
  107 121   2441     -1  
  110 121   1188     -1  
  111 128   1568     -1  
  116 117   460      1   
  118 129   2216     1   
  128 141   1142     0   
  138 156   3381     1   
  142 146   489      -1  
  142 161   4361     0   
  147 157   1652     -1  
  154 161   1737     -1  
End
