NMec = 98495
T = 35
P = 5
Profits not ignored
Solution time = 1.740e+01
Best Profit = 54497
Terminal Cases = 1640614252
Task date  Profit    P
  0   65    12286    0   
  0   68    6001     -1  
  1   11    1757     1   
  1   67    9364     2   
  2   68    11110    3   
  5   13    748      -1  
  7   23    3126     -1  
  8   18    1434     4   
  10  15    1070     -1  
  10  16    533      -1  
  15  26    1957     1   
  20  23    395      -1  
  22  23    205      -1  
  22  35    3357     -1  
  22  42    4088     -1  
  23  38    3710     4   
  23  48    2405     -1  
  25  38    1852     -1  
  29  42    1739     -1  
  31  39    2522     1   
  34  48    3277     -1  
  35  40    801      -1  
  38  52    1914     -1  
  38  66    2808     -1  
  39  53    1947     4   
  40  49    2666     1   
  41  56    1585     -1  
  41  60    2072     -1  
  43  47    298      -1  
  44  54    1464     -1  
  52  68    2870     1   
  53  66    1057     -1  
  56  63    790      -1  
  56  69    2874     4   
  57  63    480      -1  
End
