NMec = 98495
T = 35
P = 4
Profits not ignored
Solution time = 9.669e+00
Best Profit = 59055
Terminal Cases = 1004718528
Task date  Profit    P
  0   22    4429     0   
  1   54    12524    1   
  2   77    7688     -1  
  3   23    3358     -1  
  5   12    1096     -1  
  6   25    3928     2   
  9   77    12753    3   
  10  25    3616     -1  
  12  28    3030     -1  
  18  29    979      -1  
  20  30    2039     -1  
  21  36    3881     -1  
  25  47    3111     -1  
  27  39    2225     -1  
  29  40    1462     -1  
  30  40    2729     -1  
  31  37    1043     -1  
  31  46    4126     0   
  33  46    3830     2   
  36  42    814      -1  
  38  46    1704     -1  
  44  49    967      -1  
  46  53    1673     -1  
  46  55    1803     -1  
  47  74    5542     0   
  47  82    6232     2   
  49  62    1028     -1  
  50  57    1418     -1  
  51  59    1147     -1  
  51  74    3921     -1  
  61  62    193      1   
  67  76    2507     1   
  68  84    2488     -1  
  78  85    1488     0   
  79  87    1503     1   
End
