NMec = 98495
T = 23
P = 2
Profits not ignored
Solution time = 6.331e-04
Best Profit = 31768
Terminal Cases = 79658
Task date  Profit    P
  9   19    1838     0   
  9   52    5896     1   
  19  34    2631     -1  
  20  97    14524    0   
  24  42    1666     -1  
  29  47    2717     -1  
  33  35    252      -1  
  36  41    1357     -1  
  36  43    1673     -1  
  37  95    6162     -1  
  52  66    2371     -1  
  53  94    2307     -1  
  54  63    2131     1   
  66  86    1699     -1  
  68  80    2493     1   
  74  87    2048     -1  
  76  81    1311     -1  
  77  86    2170     -1  
  77  104   4734     -1  
  79  90    1957     -1  
  85  95    2140     -1  
  94  114   3256     1   
  102 112   1630     0   
End
