NMec = 98495
T = 24
P = 3
Profits not ignored
Solution time = 5.698e-03
Best Profit = 29656
Terminal Cases = 629021
Task date  Profit    P
  3   13    2533     0   
  4   15    1993     -1  
  5   14    1898     -1  
  7   23    1863     -1  
  8   61    6031     1   
  9   23    2220     -1  
  10  27    3328     2   
  11  34    2848     -1  
  12  26    1477     -1  
  25  41    2702     0   
  27  33    817      -1  
  31  60    3511     2   
  35  57    2310     -1  
  37  55    1470     -1  
  37  56    2635     -1  
  38  55    1906     -1  
  41  51    2286     -1  
  42  50    928      -1  
  43  53    2422     0   
  50  67    2875     -1  
  54  63    1845     -1  
  62  79    3278     0   
  63  77    3541     1   
  63  79    2310     2   
End
