NMec = 98495
T = 32
P = 7
Profits not ignored
Solution time = 1.131e+01
Best Profit = 45563
Terminal Cases = 894113704
Task date  Profit    P
  0   12    2728     0   
  1   10    1525     1   
  2   9     1381     2   
  3   35    3425     -1  
  6   38    7143     3   
  7   24    1150     -1  
  8   18    2950     4   
  8   18    2204     5   
  9   16    1267     6   
  14  15    185      0   
  15  21    992      1   
  17  30    1660     -1  
  18  26    2142     0   
  18  27    2151     -1  
  18  36    4490     2   
  19  37    3088     -1  
  21  39    2300     -1  
  22  28    1267     -1  
  22  40    1200     -1  
  23  31    1217     -1  
  23  43    3785     1   
  24  29    516      -1  
  24  33    907      -1  
  24  33    2279     4   
  24  43    3591     5   
  25  40    4046     6   
  27  30    1136     0   
  31  45    1028     -1  
  33  43    1739     0   
  35  38    442      -1  
  35  38    815      -1  
  35  45    1980     4   
End
