NMec = 98495
T = 37
P = 4
Profits not ignored
Solution time = 8.701e+00
Best Profit = 55612
Terminal Cases = 914485364
Task date  Profit    P
  1   88    14507    0   
  3   19    3377     1   
  3   27    5364     2   
  5   21    1738     -1  
  7   88    14505    3   
  10  25    1948     -1  
  11  24    2368     -1  
  11  32    2183     -1  
  12  19    1981     -1  
  14  31    2456     -1  
  14  35    2214     -1  
  17  33    2860     -1  
  18  27    1071     -1  
  20  25    1030     -1  
  20  71    4068     -1  
  22  32    2769     1   
  31  39    2410     2   
  32  45    1837     -1  
  32  47    1277     -1  
  34  46    1081     -1  
  35  51    2837     -1  
  35  52    2107     -1  
  37  64    5022     1   
  48  66    1461     -1  
  51  61    1630     2   
  51  73    3530     -1  
  58  65    1923     -1  
  58  67    1240     -1  
  59  79    2070     -1  
  60  63    416      -1  
  60  74    2081     -1  
  61  78    2553     -1  
  63  75    2274     2   
  64  72    960      -1  
  67  77    1899     1   
  77  80    998      2   
  80  89    857      1   
End
