NMec = 98495
T = 36
P = 1
Profits not ignored
Solution time = 6.144e-02
Best Profit = 52636
Terminal Cases = 5729881
Task date  Profit    P
  9   23    2283     0   
  10  37    1840     -1  
  12  357   45529    -1  
  13  25    1439     -1  
  24  32    866      0   
  26  36    1241     -1  
  30  47    3047     -1  
  33  52    3953     0   
  47  49    560      -1  
  66  83    3330     0   
  81  89    1293     -1  
  86  100   2848     0   
  105 253   33503    0   
  118 124   684      -1  
  119 128   942      -1  
  131 144   2388     -1  
  136 146   1439     -1  
  138 149   1079     -1  
  147 160   1349     -1  
  148 156   1060     -1  
  156 183   5727     -1  
  161 175   2091     -1  
  171 192   2358     -1  
  193 209   3745     -1  
  207 225   3127     -1  
  229 235   1577     -1  
  230 232   523      -1  
  232 252   3455     -1  
  235 261   3600     -1  
  238 245   858      -1  
  244 248   438      -1  
  266 274   1103     0   
  274 298   1724     -1  
  285 297   2051     0   
  293 316   1910     -1  
  310 330   2699     0   
End
