NMec = 98495
T = 32
P = 2
Profits not ignored
Solution time = 2.631e-01
Best Profit = 39054
Terminal Cases = 24384484
Task date  Profit    P
  3   7     739      0   
  3   16    1663     -1  
  9   16    528      -1  
  11  21    2467     0   
  14  159   13464    -1  
  15  34    2943     1   
  16  22    992      -1  
  17  134   9465     -1  
  21  38    1904     -1  
  30  48    2659     0   
  34  40    538      -1  
  36  52    2185     1   
  39  60    1739     -1  
  52  58    1293     -1  
  56  67    2373     0   
  58  73    3813     1   
  72  80    1209     0   
  78  86    913      1   
  82  106   7266     0   
  85  102   2430     -1  
  96  102   858      -1  
  101 110   1895     1   
  110 123   2812     0   
  110 127   2475     -1  
  114 130   2188     1   
  118 130   1508     -1  
  120 124   731      -1  
  120 139   1833     -1  
  123 124   390      -1  
  137 147   1713     0   
  139 145   992      -1  
  140 157   3879     1   
End
