NMec = 98495
T = 34
P = 1
Profits not ignored
Solution time = 1.795e-02
Best Profit = 51530
Terminal Cases = 1092779
Task date  Profit    P
  4   174   32201    -1  
  31  41    1856     0   
  37  44    728      -1  
  37  47    1013     -1  
  39  53    1546     -1  
  45  53    983      0   
  53  80    2858     -1  
  54  65    2226     -1  
  61  82    4325     0   
  87  198   21744    -1  
  99  333   44366    0   
  106 119   3244     -1  
  109 119   1553     -1  
  111 125   1191     -1  
  153 163   770      -1  
  155 169   954      -1  
  162 165   509      -1  
  173 191   1589     -1  
  185 262   13226    -1  
  194 203   1015     -1  
  203 206   831      -1  
  214 226   2765     -1  
  221 231   1043     -1  
  225 237   3352     -1  
  228 239   1993     -1  
  243 251   1096     -1  
  255 283   5241     -1  
  258 281   6788     -1  
  287 301   3497     -1  
  288 293   1083     -1  
  291 305   2669     -1  
  292 301   1934     -1  
  292 320   2109     -1  
  315 318   623      -1  
End
