NMec = 98495
T = 36
P = 8
Profits not ignored
Solution time = 7.935e+01
Best Profit = 44931
Terminal Cases = 8329675550
Task date  Profit    P
  1   5     734      0   
  2   19    3932     1   
  2   27    2570     2   
  4   7     323      3   
  4   10    1011     4   
  4   11    1840     5   
  4   23    1467     -1  
  4   31    3215     -1  
  4   43    7964     6   
  5   7     367      7   
  7   39    3491     0   
  8   21    1829     3   
  8   25    1048     -1  
  8   28    2656     -1  
  11  20    1790     4   
  11  28    4122     7   
  12  26    1244     -1  
  13  35    2014     -1  
  15  32    2354     -1  
  16  20    375      -1  
  16  20    476      -1  
  16  37    2045     -1  
  18  32    1898     -1  
  18  39    4884     5   
  19  38    2704     -1  
  22  30    742      -1  
  22  32    1070     -1  
  23  26    708      1   
  23  40    2399     3   
  23  40    1805     -1  
  26  34    1888     4   
  27  35    996      -1  
  27  39    1322     1   
  28  39    1147     2   
  33  36    989      7   
  35  43    1621     4   
End
