NMec = 98495
T = 23
P = 3
Profits not ignored
Solution time = 6.136e-03
Best Profit = 27549
Terminal Cases = 742564
Task date  Profit    P
  1   76    5661     -1  
  4   9     537      0   
  10  15    600      0   
  14  30    3619     1   
  16  26    2567     0   
  18  28    1068     -1  
  20  28    2272     2   
  24  36    816      -1  
  28  37    1895     0   
  29  36    841      2   
  31  52    2078     -1  
  33  56    3657     1   
  35  42    1372     -1  
  35  54    1982     -1  
  37  43    1465     2   
  46  62    3806     0   
  48  64    2112     2   
  50  72    1675     -1  
  52  69    1898     -1  
  60  68    1216     -1  
  61  76    3394     1   
  62  74    1749     -1  
  70  75    784      0   
End
