NMec = 98495
T = 23
P = 4
Profits not ignored
Solution time = 9.916e-03
Best Profit = 32906
Terminal Cases = 785344
Task date  Profit    P
  0   24    4899     0   
  1   11    1117     1   
  2   55    5068     2   
  4   20    1938     -1  
  6   17    2441     3   
  6   43    3663     -1  
  7   19    1618     -1  
  8   18    1752     -1  
  12  22    876      -1  
  13  57    9653     1   
  16  32    3530     -1  
  17  24    506      -1  
  19  32    1422     -1  
  21  29    1631     3   
  22  33    901      -1  
  25  31    1239     -1  
  26  43    2122     -1  
  27  32    1496     0   
  29  41    1152     -1  
  32  52    4355     3   
  33  41    787      0   
  47  56    863      -1  
  48  55    1459     0   
End
