NMec = 98495
T = 19
P = 3
Profits not ignored
Solution time = 7.744e-04
Best Profit = 20044
Terminal Cases = 94363
Task date  Profit    P
  2   57    4767     -1  
  4   14    1354     0   
  4   20    3135     1   
  8   47    3546     -1  
  10  18    1237     2   
  11  19    1105     -1  
  13  28    1094     -1  
  23  34    1977     0   
  25  36    1284     1   
  34  40    1680     2   
  35  47    1664     0   
  38  47    1463     1   
  39  47    995      -1  
  43  52    2175     2   
  44  45    334      -1  
  44  61    2440     -1  
  49  59    1097     0   
  51  62    1155     1   
  53  62    1823     2   
End
