NMec = 98495
T = 34
P = 2
Profits not ignored
Solution time = 5.827e-01
Best Profit = 36205
Terminal Cases = 56130771
Task date  Profit    P
  3   160   10895    -1  
  9   25    4724     0   
  10  25    1519     -1  
  11  29    2325     -1  
  17  29    960      -1  
  22  34    1248     -1  
  22  47    6723     1   
  24  33    2329     -1  
  28  47    3784     -1  
  33  41    1091     0   
  34  41    916      -1  
  36  49    2563     -1  
  43  52    1929     -1  
  44  130   9995     0   
  48  58    2325     1   
  58  73    1309     -1  
  60  77    1071     -1  
  62  68    949      -1  
  62  71    1130     -1  
  65  76    2103     1   
  66  79    1217     -1  
  75  80    801      -1  
  90  96    658      -1  
  93  112   2798     1   
  94  105   1435     -1  
  96  106   1175     -1  
  105 109   424      -1  
  114 127   2738     -1  
  115 131   1911     -1  
  118 130   1508     -1  
  124 141   3641     1   
  138 144   816      0   
  150 157   1232     0   
  151 157   757      1   
End
