NMec = 98495
T = 29
P = 1
Profits not ignored
Solution time = 4.332e-03
Best Profit = 42479
Terminal Cases = 369632
Task date  Profit    P
  7   11    1164     0   
  12  272   30848    -1  
  34  53    4482     -1  
  35  47    2783     0   
  38  54    2297     -1  
  40  45    1124     -1  
  48  60    1516     -1  
  49  65    3349     -1  
  50  244   34669    0   
  59  62    605      -1  
  61  62    324      -1  
  67  82    2192     -1  
  69  78    1007     -1  
  70  129   4372     -1  
  84  163   8746     -1  
  98  107   1906     -1  
  108 118   2755     -1  
  124 134   965      -1  
  127 134   796      -1  
  140 152   1257     -1  
  169 183   1637     -1  
  202 224   2523     -1  
  205 223   2109     -1  
  212 222   2225     -1  
  222 230   975      -1  
  238 247   1920     -1  
  248 257   865      0   
  250 274   2648     -1  
  270 289   2998     0   
End
