NMec = 98495
T = 23
P = 1
Profits not ignored
Solution time = 4.311e-04
Best Profit = 42828
Terminal Cases = 57552
Task date  Profit    P
  5   16    2190     0   
  12  22    1786     -1  
  13  19    942      -1  
  37  50    1575     0   
  40  60    2697     -1  
  43  148   29588    -1  
  54  69    3147     -1  
  59  192   36101    0   
  69  83    2842     -1  
  89  99    2074     -1  
  91  102   2289     -1  
  93  114   1924     -1  
  112 117   619      -1  
  116 124   2207     -1  
  133 155   3080     -1  
  152 159   1599     -1  
  167 182   2223     -1  
  169 180   1690     -1  
  185 203   1939     -1  
  201 206   1044     0   
  208 214   493      0   
  218 224   1425     0   
  221 228   1384     -1  
End
