NMec = 98495
T = 25
P = 1
Profits not ignored
Solution time = 2.684e-04
Best Profit = 29354
Terminal Cases = 24337
Task date  Profit    P
  0   235   29354    0   
  4   22    3483     -1  
  15  23    884      -1  
  31  41    1355     -1  
  43  53    1478     -1  
  93  101   556      -1  
  93  112   5566     -1  
  99  122   4045     -1  
  115 137   1538     -1  
  117 130   2443     -1  
  117 140   4187     -1  
  121 128   1318     -1  
  121 139   4831     -1  
  126 144   3849     -1  
  129 138   2242     -1  
  137 139   339      -1  
  143 167   6036     -1  
  158 160   528      -1  
  159 166   988      -1  
  180 192   1563     -1  
  187 199   1509     -1  
  193 212   3251     -1  
  193 214   2915     -1  
  208 221   2763     -1  
  209 211   618      -1  
End
