NMec = 98491
T = 15
P = 4
Profits not ignored
Solution time = 1.149e-04
Best Profit = 17515
Terminal Cases = 8109
Task date  Profit    P
  1   18    2061     -1  
  2   13    1104     -1  
  6   15    1740     -1  
  10  27    1859     -1  
  12  24    1132     -1  
  12  33    4167     -1  
  13  18    1107     -1  
  13  18    1390     -1  
  13  22    1663     -1  
  13  29    3790     -1  
  15  25    1355     -1  
  17  23    868      -1  
  23  36    1225     -1  
  24  35    3322     -1  
  25  33    1567     -1  
End
