NMec = 98491
T = 42
P = 2
Profits not ignored
Solution time = 5.269e+01
Best Profit = 72141
Terminal Cases = -496362328
Task date  Profit    P
  14  38    4628     -1  
  23  35    3104     -1  
  24  34    2155     -1  
  26  38    2628     -1  
  30  38    1259     -1  
  32  50    3091     -1  
  34  45    1562     -1  
  40  62    3412     -1  
  43  164   32629    -1  
  46  49    885      -1  
  48  64    1857     -1  
  56  66    2329     -1  
  57  59    701      -1  
  66  78    2468     -1  
  80  103   2410     -1  
  89  107   4709     -1  
  102 107   607      -1  
  106 114   932      -1  
  115 136   3491     -1  
  118 141   4012     -1  
  130 143   2439     -1  
  132 136   419      -1  
  135 138   881      -1  
  136 149   2211     -1  
  140 147   1451     -1  
  143 154   2304     -1  
  147 164   1912     -1  
  152 175   2845     -1  
  154 161   1273     -1  
  156 165   1703     -1  
  160 175   3275     -1  
  167 181   2234     -1  
  168 169   338      -1  
  169 188   3446     -1  
  176 193   2872     -1  
  179 202   5150     -1  
  188 196   919      -1  
  189 205   2692     -1  
  191 196   764      -1  
  191 205   1791     -1  
  192 194   487      -1  
  199 207   2240     -1  
End
