NMec = 98491
T = 42
P = 6
Profits not ignored
Solution time = 2.574e+03
Best Profit = 58643
Terminal Cases = 37453813
Task date  Profit    P
  0   17    2470     -1  
  1   8     1558     -1  
  1   11    1569     -1  
  1   13    1525     -1  
  1   20    4267     -1  
  3   54    3487     -1  
  4   21    1348     -1  
  4   30    4677     -1  
  5   16    939      -1  
  6   15    1805     -1  
  7   69    9975     -1  
  8   18    2277     -1  
  12  29    2605     -1  
  12  31    2058     -1  
  13  68    9159     -1  
  14  24    1050     -1  
  15  30    3183     -1  
  16  30    1722     -1  
  16  66    4040     -1  
  17  27    1617     -1  
  19  29    886      -1  
  19  31    1083     -1  
  23  30    1675     -1  
  26  34    1824     -1  
  27  48    4011     -1  
  27  59    3530     -1  
  29  42    2592     -1  
  30  42    2637     -1  
  32  38    546      -1  
  33  38    722      -1  
  33  43    2190     -1  
  34  45    980      -1  
  35  51    1476     -1  
  36  52    3242     -1  
  40  49    1175     -1  
  47  55    1501     -1  
  49  63    1435     -1  
  52  55    454      -1  
  56  65    2542     -1  
  61  64    531      -1  
  62  66    1017     -1  
  64  67    565      -1  
End
