NMec = 98491
T = 28
P = 3
Profits not ignored
Solution time = 1.801e-02
Best Profit = 43239
Terminal Cases = 1849594
Task date  Profit    P
  1   11    2157     0   
  4   90    9000     1   
  6   9     452      2   
  7   64    16833    -1  
  10  86    9966     2   
  10  89    8362     -1  
  15  22    913      0   
  16  93    8235     -1  
  24  37    1799     0   
  24  76    8520     -1  
  25  37    2947     -1  
  27  43    2135     -1  
  28  55    2764     -1  
  29  38    1759     -1  
  30  92    4229     -1  
  41  53    967      0   
  43  50    1329     -1  
  44  64    2911     -1  
  48  60    1862     -1  
  49  70    4135     -1  
  50  53    526      -1  
  57  68    1819     0   
  62  70    2404     -1  
  63  69    2087     -1  
  69  76    727      0   
  70  90    2187     -1  
  75  93    1912     -1  
  78  90    2211     0   
End
