NMec = 98491
T = 41
P = 6
Profits not ignored
Solution time = 1.428e+03
Best Profit = 59828
Terminal Cases = 1549253604
Task date  Profit    P
  0   16    2160     -1  
  0   45    5624     -1  
  2   10    1509     -1  
  2   26    2789     -1  
  4   67    13746    -1  
  5   7     520      -1  
  5   22    3083     -1  
  6   19    2133     -1  
  6   21    2181     -1  
  7   19    1529     -1  
  7   26    3331     -1  
  8   29    2910     -1  
  10  59    10279    -1  
  11  13    464      -1  
  13  21    2333     -1  
  13  30    1352     -1  
  15  27    1172     -1  
  15  37    2318     -1  
  18  27    717      -1  
  24  32    2069     -1  
  26  45    1179     -1  
  27  33    655      -1  
  28  40    2974     -1  
  32  42    1466     -1  
  34  51    4189     -1  
  35  52    3632     -1  
  35  52    2152     -1  
  36  41    700      -1  
  37  46    1784     -1  
  37  50    2289     -1  
  37  60    4814     -1  
  38  49    2075     -1  
  39  49    837      -1  
  40  46    1075     -1  
  46  52    780      -1  
  47  61    1118     -1  
  48  65    1083     -1  
  49  59    1098     -1  
  51  64    1346     -1  
  52  58    1735     -1  
  62  66    503      -1  
End
