NMec = 98491
T = 24
P = 7
Profits not ignored
Solution time = 5.322e-02
Best Profit = 33131
Terminal Cases = 5861120
Task date  Profit    P
  0   9     1243     0   
  0   33    4633     1   
  1   16    2622     2   
  1   17    1797     3   
  5   25    4844     4   
  6   7     270      5   
  8   32    1521     5   
  9   15    713      6   
  9   29    2055     -1  
  9   30    4041     -1  
  10  13    791      0   
  11  19    1648     -1  
  12  20    1590     -1  
  12  32    4572     -1  
  13  33    4157     -1  
  13  33    1747     -1  
  14  32    2268     0   
  16  25    1494     6   
  16  27    2174     -1  
  17  27    2132     2   
  18  20    376      3   
  21  24    299      3   
  23  33    2030     -1  
  33  34    414      0   
End
