NMec = 98491
T = 34
P = 4
Profits not ignored
Solution time = 2.917e+01
Best Profit = 55211
Terminal Cases = 1912365703
Task date  Profit    P
  0   7     1083     0   
  1   6     578      1   
  1   13    3152     2   
  3   20    1969     3   
  6   21    1559     -1  
  7   31    3657     1   
  7   66    13537    -1  
  9   21    956      0   
  11  19    873      -1  
  17  25    1297     2   
  17  40    3712     -1  
  21  33    2217     3   
  22  30    874      0   
  23  43    2141     -1  
  24  39    2094     -1  
  27  51    4126     2   
  34  41    1072     0   
  36  48    1654     1   
  37  46    1887     3   
  43  57    3906     0   
  49  55    1012     1   
  52  64    2566     2   
  52  70    2645     3   
  53  55    604      -1  
  54  75    3527     -1  
  56  70    3301     1   
  59  72    2708     0   
  60  71    3255     -1  
  63  83    2348     -1  
  65  73    1133     2   
  66  77    2247     -1  
  68  72    955      -1  
  71  80    2068     1   
  72  83    2343     3   
End
