NMec = 98491
T = 30
P = 3
Profits not ignored
Solution time = 4.381e-01
Best Profit = 37710
Terminal Cases = 57730816
Task date  Profit    P
  1   2     197      -1  
  2   10    1099     -1  
  2   19    2411     -1  
  11  21    1143     -1  
  13  27    3291     -1  
  20  33    2866     -1  
  22  27    478      -1  
  24  65    5453     -1  
  26  39    1500     -1  
  28  39    1306     -1  
  29  48    1746     -1  
  30  45    1492     -1  
  32  51    1743     -1  
  36  54    4402     -1  
  38  44    1375     -1  
  42  50    857      -1  
  45  64    1892     -1  
  50  58    846      -1  
  52  64    1620     -1  
  53  69    4906     -1  
  54  69    1386     -1  
  55  62    1245     -1  
  55  74    3561     -1  
  57  68    3286     -1  
  63  68    817      -1  
  73  84    1916     -1  
  76  92    2533     -1  
  77  89    1666     -1  
  83  89    1640     -1  
  84  94    1712     -1  
End
