NMec = 98491
T = 25
P = 1
Profits not ignored
Solution time = 5.635e-04
Best Profit = 38865
Terminal Cases = 55748
Task date  Profit    P
  12  27    2584     -1  
  30  53    3115     -1  
  39  46    767      -1  
  39  48    1661     -1  
  40  53    1786     -1  
  47  66    2819     -1  
  82  88    650      -1  
  89  234   31478    -1  
  99  105   493      -1  
  100 103   662      -1  
  103 113   741      -1  
  107 127   5297     -1  
  109 119   1761     -1  
  113 123   1460     -1  
  142 155   1625     -1  
  144 171   3203     -1  
  156 171   3155     -1  
  170 189   1070     -1  
  172 197   1638     -1  
  174 192   2811     -1  
  202 224   3854     -1  
  203 221   2819     -1  
  209 235   3019     -1  
  215 224   716      -1  
  235 241   567      -1  
End
