NMec = 98491
T = 18
P = 7
Profits not ignored
Solution time = 1.996e-03
Best Profit = 27701
Terminal Cases = 149448
Task date  Profit    P
  0   26    4531     -1  
  1   10    1293     -1  
  1   22    3021     -1  
  1   25    5571     -1  
  3   15    2617     -1  
  3   20    2452     -1  
  4   11    1751     -1  
  4   24    3470     -1  
  4   25    2164     -1  
  8   21    2359     -1  
  10  25    2996     -1  
  12  25    1518     -1  
  13  20    660      -1  
  15  21    463      -1  
  15  23    998      -1  
  16  28    1086     -1  
  19  26    1613     -1  
  25  27    613      -1  
End
