NMec = 98491
T = 17
P = 8
Profits not ignored
Solution time = 1.544e-03
Best Profit = 28264
Terminal Cases = 124728
Task date  Profit    P
  0   13    1996     0   
  0   15    2609     1   
  1   13    1021     2   
  1   23    4823     3   
  2   17    1548     4   
  3   8     363      5   
  3   11    1720     6   
  4   29    2524     7   
  5   29    2616     -1  
  8   18    2006     -1  
  10  19    2142     5   
  10  26    2883     -1  
  13  28    1644     6   
  14  16    637      0   
  17  28    835      0   
  18  26    1728     1   
  21  28    1744     2   
End
