NMec = 98491
T = 17
P = 7
Profits not ignored
Solution time = 1.381e-03
Best Profit = 21894
Terminal Cases = 86160
Task date  Profit    P
  0   2     663      0   
  1   22    3581     1   
  2   16    1542     2   
  2   24    1729     3   
  3   11    924      0   
  5   10    461      4   
  5   28    2373     5   
  6   20    2212     6   
  7   23    3822     -1  
  8   13    1511     -1  
  8   19    2655     -1  
  8   23    1343     -1  
  11  16    1434     4   
  11  25    2880     -1  
  13  28    1196     0   
  15  17    193      -1  
  16  29    1736     -1  
End
