NMec = 98491
T = 27
P = 4
Profits not ignored
Solution time = 2.319e-02
Best Profit = 34737
Terminal Cases = 2089788
Task date  Profit    P
  8   12    322      0   
  10  29    3057     1   
  12  18    603      2   
  13  31    3228     0   
  16  43    6164     3   
  19  33    3599     2   
  20  34    1720     -1  
  20  38    4421     -1  
  22  35    3833     -1  
  22  36    2400     -1  
  23  44    1848     -1  
  25  31    1487     -1  
  27  33    493      -1  
  29  50    2013     -1  
  30  44    3359     1   
  32  41    931      0   
  32  46    1224     -1  
  32  52    4519     -1  
  33  42    964      -1  
  33  43    977      -1  
  34  49    1777     2   
  37  41    1117     -1  
  38  55    1779     -1  
  39  54    2548     -1  
  41  66    3424     -1  
  46  55    869      0   
  50  66    4771     1   
End
