NMec = 98491
T = 23
P = 6
Profits not ignored
Solution time = 2.591e-02
Best Profit = 34921
Terminal Cases = 2769912
Task date  Profit    P
  0   5     313      -1  
  0   21    5246     -1  
  1   4     424      -1  
  1   28    4595     -1  
  2   13    1728     -1  
  2   17    1660     -1  
  2   27    5366     -1  
  4   23    2649     -1  
  5   26    1354     -1  
  7   17    1346     -1  
  8   16    1854     -1  
  8   26    5395     -1  
  8   28    3551     -1  
  8   29    3652     -1  
  14  15    431      -1  
  14  15    141      -1  
  14  38    1911     -1  
  18  28    921      -1  
  18  36    2598     -1  
  21  35    3993     -1  
  26  30    1293     -1  
  30  33    1011     -1  
  32  36    674      -1  
End
