NMec = 98491
T = 35
P = 8
Profits not ignored
Solution time = 5.803e+01
Best Profit = 51218
Terminal Cases = 775190344
Task date  Profit    P
  0   23    2139     -1  
  0   42    9291     -1  
  1   33    5311     -1  
  2   3     307      -1  
  2   24    3530     -1  
  2   27    3116     -1  
  3   21    2239     -1  
  4   8     555      -1  
  8   23    4439     -1  
  9   16    661      -1  
  9   35    4713     -1  
  10  22    2402     -1  
  11  18    750      -1  
  11  21    2598     -1  
  11  37    2141     -1  
  12  22    1193     -1  
  14  24    1877     -1  
  14  30    1549     -1  
  15  19    563      -1  
  15  20    1477     -1  
  15  27    1089     -1  
  15  34    1902     -1  
  16  18    547      -1  
  19  24    843      -1  
  20  32    1608     -1  
  22  32    690      -1  
  22  35    3789     -1  
  27  37    911      -1  
  28  42    2037     -1  
  29  34    835      -1  
  29  41    2018     -1  
  31  42    2505     -1  
  34  39    1210     -1  
  34  43    2437     -1  
  40  43    433      -1  
End
