NMec = 98491
T = 20
P = 2
Profits not ignored
Solution time = 4.539e-04
Best Profit = 30329
Terminal Cases = 24252
Task date  Profit    P
  0   16    4316     0   
  4   50    8021     1   
  7   89    14941    -1  
  8   29    4070     -1  
  16  36    6053     -1  
  30  40    1612     0   
  35  46    1473     -1  
  36  56    3250     -1  
  36  57    4639     -1  
  37  41    1367     -1  
  43  54    1496     0   
  47  53    688      -1  
  59  78    1406     0   
  65  68    907      1   
  67  76    1936     -1  
  70  79    837      1   
  72  96    5526     -1  
  75  84    1388     -1  
  76  97    4598     -1  
  77  99    1454     -1  
End
