NMec = 98491
T = 43
P = 2
Profits not ignored
Solution time = 1.397e+02
Best Profit = 64328
Terminal Cases = -569798328
Task date  Profit    P
  7   28    2655     -1  
  8   17    1604     -1  
  11  180   28218    -1  
  13  35    4382     -1  
  16  32    2241     -1  
  17  27    1558     -1  
  18  37    2221     -1  
  21  42    4426     -1  
  23  31    1272     -1  
  32  47    2069     -1  
  37  46    1503     -1  
  38  57    4916     -1  
  41  61    4040     -1  
  45  52    1122     -1  
  46  67    5039     -1  
  52  60    1508     -1  
  55  59    587      -1  
  64  83    1735     -1  
  71  82    2671     -1  
  72  91    5713     -1  
  94  108   3809     -1  
  95  103   1095     -1  
  104 122   1197     -1  
  117 126   1925     -1  
  122 127   1126     -1  
  143 157   1258     -1  
  145 158   1995     -1  
  148 159   2006     -1  
  149 160   2433     -1  
  154 173   3053     -1  
  158 170   1283     -1  
  165 173   1906     -1  
  167 186   4576     -1  
  168 189   1823     -1  
  172 176   556      -1  
  177 197   3257     -1  
  186 209   3522     -1  
  192 201   1171     -1  
  198 202   779      -1  
  198 208   2117     -1  
  201 206   466      -1  
  204 212   681      -1  
  211 213   359      -1  
End
