NMec = 98491
T = 17
P = 6
Profits not ignored
Solution time = 1.666e-03
Best Profit = 23446
Terminal Cases = 76418
Task date  Profit    P
  0   13    1882     -1  
  0   14    1946     -1  
  0   15    1455     -1  
  2   5     477      -1  
  2   14    1603     -1  
  2   18    1684     -1  
  2   21    4222     -1  
  3   22    4108     -1  
  4   20    2040     -1  
  6   29    3714     -1  
  7   11    818      -1  
  7   17    2506     -1  
  10  23    2177     -1  
  16  24    1800     -1  
  17  29    1365     -1  
  20  22    256      -1  
  20  25    1426     -1  
End
