NMec = 98491
T = 21
P = 8
Profits not ignored
Solution time = 1.650e-02
Best Profit = 23118
Terminal Cases = 1392943
Task date  Profit    P
  0   12    1078     0   
  0   14    2413     1   
  1   12    1104     2   
  1   17    1738     3   
  1   22    2175     4   
  2   12    1007     5   
  3   14    1277     6   
  4   22    1446     7   
  4   27    2854     -1  
  6   17    1028     -1  
  6   28    2755     -1  
  10  17    1190     -1  
  10  17    941      -1  
  10  26    3055     -1  
  11  24    1107     -1  
  16  20    435      0   
  17  24    1261     1   
  17  26    1147     2   
  18  23    1186     3   
  19  27    2067     5   
  21  23    396      0   
End
