NMec = 98491
T = 30
P = 4
Profits not ignored
Solution time = 4.619e-01
Best Profit = 51800
Terminal Cases = 51718584
Task date  Profit    P
  0   2     365      0   
  0   49    6479     1   
  1   8     1026     2   
  3   26    3426     0   
  4   15    2581     3   
  7   67    15258    -1  
  16  37    3871     2   
  16  59    5194     3   
  22  38    1736     -1  
  22  41    2802     -1  
  27  46    2430     0   
  28  31    491      -1  
  28  35    754      -1  
  31  43    1933     -1  
  32  41    611      -1  
  33  71    8945     -1  
  36  49    1708     -1  
  38  57    5381     2   
  40  54    1703     -1  
  42  61    2106     -1  
  48  50    408      0   
  49  72    3439     -1  
  50  57    1333     1   
  55  72    1679     0   
  56  67    2003     -1  
  57  58    134      -1  
  57  62    766      -1  
  60  73    1080     1   
  61  66    500      2   
  63  73    2590     3   
End
