NMec = 98491
T = 28
P = 5
Profits not ignored
Solution time = 1.265e-01
Best Profit = 45738
Terminal Cases = 14980097
Task date  Profit    P
  2   14    1538     0   
  2   17    1670     1   
  2   28    7980     2   
  3   20    2886     3   
  4   13    1509     4   
  5   49    9934     -1  
  6   20    3354     -1  
  6   21    2113     -1  
  6   32    6183     -1  
  7   16    2649     -1  
  7   31    3370     -1  
  10  24    2485     -1  
  10  26    2626     -1  
  10  48    4915     -1  
  12  21    2857     -1  
  14  22    1807     4   
  16  30    2136     0   
  20  31    2876     1   
  20  42    3496     -1  
  22  37    3210     3   
  25  33    914      4   
  25  35    2444     -1  
  31  40    1572     0   
  32  50    1751     1   
  35  38    1070     2   
  36  53    4272     4   
  44  53    1115     0   
  46  54    538      2   
End
