NMec = 98491
T = 16
P = 5
Profits not ignored
Solution time = 2.326e-04
Best Profit = 24866
Terminal Cases = 13669
Task date  Profit    P
  0   7     1143     0   
  0   24    4056     1   
  0   31    5733     2   
  4   19    2707     3   
  4   31    2979     4   
  5   19    3481     -1  
  6   27    3218     -1  
  7   22    1112     -1  
  7   26    1602     -1  
  8   16    2078     0   
  9   18    2865     -1  
  9   19    2011     -1  
  9   29    5806     -1  
  15  29    1554     -1  
  16  29    1446     -1  
  23  31    1429     0   
End
