NMec = 98491
T = 41
P = 8
Profits not ignored
Solution time = 3.644e+03
Best Profit = 64889
Terminal Cases = 1581194636
Task date  Profit    P
  1   6     860      -1  
  1   10    1384     -1  
  1   11    1412     -1  
  3   11    1797     -1  
  3   48    3051     -1  
  5   10    780      -1  
  6   17    2167     -1  
  7   29    5389     -1  
  8   16    915      -1  
  8   25    2809     -1  
  9   32    1617     -1  
  9   37    3926     -1  
  10  32    4187     -1  
  12  21    1687     -1  
  13  33    3206     -1  
  14  33    3660     -1  
  15  40    5025     -1  
  16  23    1193     -1  
  16  26    1414     -1  
  16  30    1382     -1  
  17  30    1669     -1  
  17  47    2024     -1  
  21  42    2295     -1  
  22  48    6543     -1  
  22  49    2916     -1  
  23  36    2116     -1  
  25  44    2772     -1  
  28  43    4153     -1  
  29  47    1927     -1  
  29  47    5078     -1  
  30  43    1504     -1  
  31  50    4786     -1  
  32  37    920      -1  
  35  37    241      -1  
  35  42    1887     -1  
  35  46    2443     -1  
  36  50    1080     -1  
  41  51    1287     -1  
  42  50    1171     -1  
  44  50    1705     -1  
  45  49    1149     -1  
End
