NMec = 98491
T = 40
P = 8
Profits not ignored
Solution time = 7.384e+02
Best Profit = 53696
Terminal Cases = 72858165338
Task date  Profit    P
  0   14    3838     0   
  3   14    2573     1   
  3   30    4428     2   
  4   9     910      3   
  4   15    1695     4   
  4   16    1003     5   
  5   47    6218     6   
  7   26    1631     7   
  7   48    4562     -1  
  8   46    3229     -1  
  9   18    767      -1  
  9   34    2381     -1  
  11  35    1967     3   
  12  35    1994     -1  
  13  22    2261     -1  
  15  25    2392     0   
  15  37    3418     1   
  16  25    1997     4   
  17  31    1893     5   
  17  34    2171     -1  
  18  32    1318     -1  
  18  38    1299     -1  
  19  23    447      -1  
  19  35    1347     -1  
  20  31    1736     -1  
  21  29    1210     -1  
  21  37    4694     -1  
  22  34    3056     -1  
  25  33    1378     -1  
  26  30    570      0   
  27  47    3653     4   
  28  40    1218     7   
  29  46    2285     -1  
  32  35    321      0   
  32  45    1769     2   
  34  47    2053     5   
  35  39    855      -1  
  35  41    1323     -1  
  37  45    1355     0   
  38  48    1576     1   
End
