NMec = 98491
T = 29
P = 2
Profits not ignored
Solution time = 1.713e-02
Best Profit = 28621
Terminal Cases = 1967922
Task date  Profit    P
  9   24    2050     0   
  11  26    2359     1   
  15  23    1027     -1  
  21  44    2200     -1  
  53  55    212      0   
  56  73    1403     0   
  65  85    5067     1   
  66  136   8275     -1  
  72  86    3610     -1  
  74  96    1874     0   
  77  104   3348     -1  
  81  94    1629     -1  
  83  96    1714     -1  
  86  111   1640     1   
  93  115   2376     -1  
  102 118   4057     0   
  105 118   1698     -1  
  105 122   3664     -1  
  107 122   2554     -1  
  108 115   1146     -1  
  116 131   1551     1   
  120 136   1700     0   
  121 130   808      -1  
  121 132   1836     -1  
  125 137   1976     -1  
  125 139   3106     -1  
  129 132   753      -1  
  133 144   1369     1   
  139 144   350      0   
End
