NMec = 98491
T = 22
P = 7
Profits not ignored
Solution time = 1.454e-02
Best Profit = 30061
Terminal Cases = 1129112
Task date  Profit    P
  0   15    3414     -1  
  0   25    5385     -1  
  2   9     1809     -1  
  3   15    2502     -1  
  3   24    2656     -1  
  5   22    3121     -1  
  6   18    1426     -1  
  6   19    2631     -1  
  6   22    2114     -1  
  7   15    1901     -1  
  7   28    2391     -1  
  8   24    2876     -1  
  9   18    1822     -1  
  10  26    4201     -1  
  12  24    2362     -1  
  12  27    4376     -1  
  12  30    1840     -1  
  17  30    1007     -1  
  17  31    933      -1  
  18  28    1219     -1  
  19  29    1007     -1  
  22  25    396      -1  
End
