NMec = 98491
T = 29
P = 7
Profits not ignored
Solution time = 2.355e+00
Best Profit = 43792
Terminal Cases = 267965870
Task date  Profit    P
  0   11    2507     -1  
  0   39    3969     -1  
  1   5     978      -1  
  2   9     1437     -1  
  2   26    5918     -1  
  3   9     828      -1  
  3   11    1353     -1  
  3   14    2239     -1  
  3   21    4418     -1  
  4   25    4274     -1  
  6   24    1894     -1  
  8   19    866      -1  
  9   15    1630     -1  
  10  25    2801     -1  
  12  35    2954     -1  
  13  29    3514     -1  
  15  19    1272     -1  
  17  26    1500     -1  
  20  23    590      -1  
  20  41    3591     -1  
  21  30    1237     -1  
  22  32    1639     -1  
  24  31    956      -1  
  24  38    1456     -1  
  26  40    962      -1  
  27  35    2023     -1  
  28  34    1220     -1  
  29  38    1253     -1  
  32  38    616      -1  
End
