NMec = 98491
T = 41
P = 5
Profits not ignored
Solution time = 1.520e+03
Best Profit = 59562
Terminal Cases = -777479888
Task date  Profit    P
  0   17    2065     -1  
  0   22    2861     -1  
  1   5     513      -1  
  2   14    1684     -1  
  2   52    7441     -1  
  3   34    7269     -1  
  4   19    2098     -1  
  5   63    6759     -1  
  7   31    3164     -1  
  9   21    1872     -1  
  10  12    303      -1  
  10  18    1579     -1  
  10  23    1619     -1  
  10  27    4359     -1  
  18  28    1493     -1  
  22  64    2762     -1  
  23  29    1293     -1  
  29  41    1887     -1  
  30  41    2590     -1  
  35  38    324      -1  
  35  42    1156     -1  
  37  45    2012     -1  
  38  44    1172     -1  
  41  59    1972     -1  
  42  48    420      -1  
  42  62    3769     -1  
  42  63    2250     -1  
  44  63    4830     -1  
  48  57    903      -1  
  49  64    1788     -1  
  51  55    1171     -1  
  53  58    880      -1  
  53  71    3937     -1  
  56  64    895      -1  
  56  64    1102     -1  
  57  63    1029     -1  
  59  70    1827     -1  
  64  73    1197     -1  
  64  79    3359     -1  
  67  75    1009     -1  
  71  79    1099     -1  
End
