NMec = 98491
T = 25
P = 7
Profits not ignored
Solution time = 7.456e-02
Best Profit = 27384
Terminal Cases = 7899684
Task date  Profit    P
  0   35    2867     -1  
  1   16    1507     -1  
  2   6     984      -1  
  2   9     2202     -1  
  3   17    1389     -1  
  4   23    2659     -1  
  6   20    2467     -1  
  7   28    3143     -1  
  8   21    2647     -1  
  8   24    1471     -1  
  8   33    3521     -1  
  9   23    1557     -1  
  10  26    2578     -1  
  11  25    2113     -1  
  11  28    1604     -1  
  13  23    820      -1  
  15  21    888      -1  
  15  27    1763     -1  
  15  30    2062     -1  
  19  31    2249     -1  
  21  29    1365     -1  
  23  28    728      -1  
  24  28    578      -1  
  25  30    425      -1  
  26  35    1221     -1  
End
