NMec = 98491
T = 35
P = 1
Profits not ignored
Solution time = 7.420e-02
Best Profit = 41252
Terminal Cases = 5882112
Task date  Profit    P
  16  32    2765     -1  
  25  48    4170     -1  
  26  34    1909     -1  
  26  38    2330     -1  
  28  45    1978     -1  
  33  48    1951     -1  
  39  46    1044     -1  
  51  57    986      -1  
  53  55    570      -1  
  74  84    1604     -1  
  99  105   842      -1  
  109 123   1384     -1  
  112 119   738      -1  
  114 121   1242     -1  
  132 145   2657     -1  
  134 144   1066     -1  
  136 159   2087     -1  
  168 171   790      -1  
  170 189   3910     -1  
  177 184   621      -1  
  177 200   3116     -1  
  182 192   1989     -1  
  186 187   170      -1  
  188 264   19160    -1  
  204 223   2238     -1  
  207 224   2987     -1  
  233 316   7527     -1  
  237 257   5115     -1  
  243 252   1437     -1  
  251 304   12274    -1  
  264 284   3901     -1  
  265 276   2005     -1  
  308 320   1736     -1  
  325 348   4581     -1  
  333 344   2976     -1  
End
