NMec = 98491
T = 17
P = 3
Profits not ignored
Solution time = 3.264e-04
Best Profit = 24289
Terminal Cases = 33008
Task date  Profit    P
  0   9     1592     -1  
  1   14    1364     -1  
  1   16    3194     -1  
  2   25    6438     -1  
  6   10    1034     -1  
  6   48    5066     -1  
  9   12    908      -1  
  13  23    2640     -1  
  14  22    835      -1  
  20  38    2558     -1  
  21  39    1699     -1  
  29  44    2929     -1  
  31  34    985      -1  
  34  47    1024     -1  
  38  45    1360     -1  
  45  55    1492     -1  
  50  56    1101     -1  
End
