NMec = 98491
T = 40
P = 1
Profits not ignored
Solution time = 2.251e-01
Best Profit = 93244
Terminal Cases = 14009348
Task date  Profit    P
  5   343   84778    0   
  9   14    833      -1  
  18  256   48648    -1  
  21  361   41691    -1  
  23  30    1010     -1  
  29  356   69373    -1  
  58  80    2476     -1  
  62  78    2015     -1  
  70  89    4872     -1  
  77  87    2361     -1  
  89  102   3212     -1  
  90  97    1422     -1  
  90  373   70664    -1  
  102 110   1880     -1  
  103 122   2176     -1  
  125 136   1438     -1  
  147 152   514      -1  
  152 171   2220     -1  
  156 165   1073     -1  
  159 171   1313     -1  
  159 171   1618     -1  
  163 188   1600     -1  
  166 171   1199     -1  
  171 179   2183     -1  
  179 195   1799     -1  
  226 237   2348     -1  
  229 240   3128     -1  
  266 273   1033     -1  
  270 274   911      -1  
  270 290   1562     -1  
  272 280   1539     -1  
  277 284   612      -1  
  304 313   1029     -1  
  319 333   2275     -1  
  327 348   3236     -1  
  344 352   2101     0   
  354 379   4308     0   
  366 391   2146     -1  
  368 385   1795     -1  
  384 395   2057     0   
End
