NMec = 98491
T = 31
P = 1
Profits not ignored
Solution time = 6.847e-03
Best Profit = 31749
Terminal Cases = 732072
Task date  Profit    P
  1   22    4853     -1  
  25  48    2868     -1  
  34  128   11264    -1  
  47  62    1753     -1  
  51  72    2374     -1  
  59  67    1143     -1  
  65  73    1414     -1  
  98  116   3009     -1  
  99  112   1884     -1  
  105 124   1687     -1  
  109 134   6307     -1  
  113 132   3025     -1  
  121 145   2407     -1  
  125 136   2474     -1  
  150 164   1806     -1  
  159 260   9247     -1  
  162 174   2304     -1  
  182 196   3183     -1  
  182 203   3029     -1  
  184 195   2588     -1  
  185 202   1972     -1  
  190 200   798      -1  
  206 210   808      -1  
  214 227   2865     -1  
  219 231   1014     -1  
  237 247   2426     -1  
  248 258   853      -1  
  258 260   371      -1  
  286 307   2908     -1  
  288 301   1042     -1  
  299 303   867      -1  
End
