NMec = 98491
T = 42
P = 4
Profits not ignored
Solution time = 9.184e+02
Best Profit = 54088
Terminal Cases = 90404416
Task date  Profit    P
  0   13    1565     -1  
  1   6     700      -1  
  1   14    1122     -1  
  5   28    4178     -1  
  9   19    2254     -1  
  9   22    2763     -1  
  12  18    844      -1  
  12  34    1961     -1  
  14  20    1155     -1  
  14  24    1662     -1  
  16  27    3138     -1  
  17  27    2876     -1  
  17  27    1301     -1  
  27  53    2900     -1  
  29  48    2415     -1  
  33  49    2109     -1  
  36  47    3059     -1  
  37  46    1139     -1  
  38  59    5519     -1  
  39  44    1104     -1  
  41  45    1262     -1  
  43  63    1454     -1  
  44  55    2081     -1  
  45  49    369      -1  
  46  54    1755     -1  
  48  56    911      -1  
  50  59    1312     -1  
  51  61    1182     -1  
  54  68    3376     -1  
  54  78    6116     -1  
  55  73    3290     -1  
  56  75    5060     -1  
  63  71    1214     -1  
  63  73    1957     -1  
  63  79    1824     -1  
  66  94    2741     -1  
  67  76    1396     -1  
  68  75    1752     -1  
  71  80    1147     -1  
  78  87    812      -1  
  78  93    4376     -1  
  99  100   407      -1  
End
