NMec = 98491
T = 36
P = 7
Profits not ignored
Solution time = 9.457e+01
Best Profit = 57258
Terminal Cases = -1502760689
Task date  Profit    P
  2   22    2353     -1  
  4   23    1654     -1  
  5   26    2999     -1  
  6   16    1986     -1  
  6   18    1631     -1  
  6   25    3571     -1  
  6   33    7975     -1  
  7   21    3650     -1  
  7   25    4876     -1  
  8   19    1948     -1  
  10  28    3387     -1  
  11  26    4389     -1  
  12  18    1113     -1  
  13  27    3453     -1  
  13  46    6829     -1  
  17  33    1315     -1  
  18  31    2516     -1  
  19  21    410      -1  
  19  37    3393     -1  
  20  41    4279     -1  
  21  38    1566     -1  
  22  29    1553     -1  
  23  38    1172     -1  
  24  45    5677     -1  
  26  35    1925     -1  
  28  49    2500     -1  
  29  43    2031     -1  
  29  46    2467     -1  
  30  39    1755     -1  
  31  34    611      -1  
  31  45    2300     -1  
  37  41    624      -1  
  37  44    2167     -1  
  38  45    763      -1  
  38  51    2978     -1  
  40  50    2361     -1  
End
