NMec = 98491
T = 24
P = 6
Profits not ignored
Solution time = 5.842e-02
Best Profit = 33207
Terminal Cases = 5490192
Task date  Profit    P
  0   7     671      0   
  2   9     909      1   
  2   18    2492     2   
  3   12    1427     3   
  3   14    1912     4   
  8   21    1844     0   
  8   25    1423     5   
  8   28    3459     -1  
  10  17    851      1   
  13  19    839      3   
  13  20    1483     -1  
  13  26    2873     -1  
  13  29    2197     -1  
  14  20    1198     -1  
  14  35    4209     -1  
  15  32    4132     4   
  18  34    1982     1   
  18  39    2140     -1  
  20  34    1609     2   
  24  36    2540     0   
  25  29    580      3   
  25  35    1252     -1  
  27  39    3080     5   
  29  37    2050     -1  
End
