NMec = 98491
T = 37
P = 6
Profits not ignored
Solution time = 7.423e+01
Best Profit = 46296
Terminal Cases = 6586800416
Task date  Profit    P
  1   25    4498     0   
  3   54    5020     1   
  4   27    2638     2   
  4   40    5089     3   
  5   15    1474     4   
  8   61    6235     5   
  9   13    577      -1  
  9   29    3161     -1  
  11  19    1335     -1  
  12  19    1597     -1  
  14  53    4042     -1  
  15  24    905      -1  
  15  26    1580     -1  
  15  29    1686     -1  
  15  31    2509     -1  
  16  20    810      4   
  16  21    1602     -1  
  19  57    4587     -1  
  21  29    1498     4   
  24  47    2096     -1  
  29  39    2452     0   
  29  39    701      2   
  29  44    2956     -1  
  31  43    1505     4   
  32  42    2336     -1  
  33  48    1391     -1  
  35  47    3203     -1  
  37  44    1056     -1  
  38  50    1956     -1  
  40  49    896      0   
  41  57    1867     2   
  42  48    568      3   
  42  56    2627     -1  
  43  54    1765     -1  
  50  61    1599     0   
  52  60    1654     3   
  60  61    434      1   
End
