NMec = 98491
T = 20
P = 5
Profits not ignored
Solution time = 3.107e-03
Best Profit = 22509
Terminal Cases = 286920
Task date  Profit    P
  1   7     1108     -1  
  2   14    1883     -1  
  2   25    1775     -1  
  3   23    2794     -1  
  5   18    1400     -1  
  5   23    3269     -1  
  8   28    3172     -1  
  9   16    571      -1  
  9   27    4532     -1  
  10  15    842      -1  
  10  16    1147     -1  
  13  27    1371     -1  
  16  24    886      -1  
  17  39    2697     -1  
  21  34    1831     -1  
  22  30    744      -1  
  23  31    986      -1  
  23  35    1031     -1  
  29  36    1534     -1  
  31  38    1083     -1  
End
