NMec = 98491
T = 19
P = 5
Profits not ignored
Solution time = 1.758e-03
Best Profit = 21375
Terminal Cases = 100384
Task date  Profit    P
  1   11    2156     0   
  2   6     553      1   
  4   21    2077     2   
  5   16    1076     3   
  5   18    1374     4   
  5   27    3154     -1  
  6   14    2082     -1  
  8   20    3466     1   
  8   22    914      -1  
  8   28    3300     -1  
  11  21    1336     -1  
  11  23    1242     -1  
  11  26    2430     -1  
  14  21    803      0   
  14  21    941      -1  
  18  21    651      3   
  19  28    1823     4   
  21  29    1521     1   
  25  37    2379     0   
End
