NMec = 98491
T = 19
P = 8
Profits not ignored
Solution time = 7.013e-03
Best Profit = 33796
Terminal Cases = 424304
Task date  Profit    P
  0   8     2429     0   
  0   11    1448     1   
  0   16    4243     2   
  0   21    3085     3   
  1   16    4487     4   
  2   5     235      5   
  3   17    1286     6   
  3   24    3508     7   
  3   24    6272     -1  
  6   10    800      5   
  6   26    2485     -1  
  8   18    1853     -1  
  8   20    2401     -1  
  9   16    909      0   
  9   19    603      -1  
  13  27    1897     1   
  15  19    999      5   
  17  28    864      0   
  19  26    1844     2   
End
