NMec = 98491
T = 33
P = 1
Profits not ignored
Solution time = 1.602e-02
Best Profit = 37286
Terminal Cases = 895872
Task date  Profit    P
  37  47    1463     0   
  44  66    4062     -1  
  48  64    2017     0   
  52  62    2077     -1  
  59  71    2382     -1  
  59  74    3324     -1  
  61  290   20506    -1  
  73  85    2013     0   
  74  99    3709     -1  
  78  99    2197     -1  
  98  110   930      0   
  112 132   2779     0   
  124 137   3151     -1  
  126 147   1366     -1  
  130 144   1964     -1  
  133 147   4014     0   
  169 178   902      0   
  178 192   3463     -1  
  188 201   1544     0   
  193 213   2895     -1  
  194 199   1245     -1  
  195 199   1003     -1  
  208 305   7615     0   
  220 238   2471     -1  
  233 251   1662     -1  
  245 273   7238     -1  
  249 264   1787     -1  
  255 273   3430     -1  
  269 285   1162     -1  
  276 284   1108     -1  
  292 305   3592     -1  
  306 319   1955     0   
  317 324   1383     -1  
End
