NMec = 98491
T = 26
P = 7
Profits not ignored
Solution time = 7.044e-02
Best Profit = 37479
Terminal Cases = 8317992
Task date  Profit    P
  1   12    789      -1  
  1   27    3777     -1  
  2   22    3271     -1  
  3   23    3719     -1  
  6   10    967      -1  
  7   20    2938     -1  
  7   29    2095     -1  
  9   23    1622     -1  
  10  29    3910     -1  
  10  35    4554     -1  
  12  36    3097     -1  
  13  35    4521     -1  
  14  32    4770     -1  
  14  36    2377     -1  
  16  31    2300     -1  
  17  23    1184     -1  
  17  24    1507     -1  
  18  30    1276     -1  
  18  31    2838     -1  
  19  34    2360     -1  
  21  32    2047     -1  
  22  33    2378     -1  
  23  29    1321     -1  
  26  36    1740     -1  
  28  36    979      -1  
  30  37    1755     -1  
End
